,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
13963,"West Town, Chicago, IL",41.882457,-87.6446775,La Josie,41.88477419593368,-87.64738585687907,Mexican Restaurant
13964,"West Town, Chicago, IL",41.882457,-87.6446775,"Pastoral Artisan Cheese, Bread & Wine",41.88413010345442,-87.64076312447642,Cheese Shop
13965,"West Town, Chicago, IL",41.882457,-87.6446775,Blackwood BBQ,41.88103252023952,-87.64133198670127,BBQ Joint
13966,"West Town, Chicago, IL",41.882457,-87.6446775,Oriole,41.88599022067317,-87.64541635383885,Restaurant
13967,"West Town, Chicago, IL",41.882457,-87.6446775,Maude's Liquor Bar,41.884465069792995,-87.64891837305171,French Restaurant
13968,"West Town, Chicago, IL",41.882457,-87.6446775,Lone Wolf,41.88451539524463,-87.64775058402776,Bar
13969,"West Town, Chicago, IL",41.882457,-87.6446775,Parlor Pizza Bar,41.8834,-87.6487,Pizza Place
13970,"West Town, Chicago, IL",41.882457,-87.6446775,Bellemore,41.88443233863242,-87.64257119487489,New American Restaurant
13971,"West Town, Chicago, IL",41.882457,-87.6446775,Amazon Go,41.88226052104806,-87.6404885434284,Convenience Store
13972,"West Town, Chicago, IL",41.882457,-87.6446775,Aloha Poke Co,41.884068076754865,-87.64069167704388,Poke Place
13973,"West Town, Chicago, IL",41.882457,-87.6446775,Little Goat Bakery,41.884434002082216,-87.6484082129309,Bakery
13974,"West Town, Chicago, IL",41.882457,-87.6446775,Bar Siena,41.8846653242402,-87.64880197975201,Italian Restaurant
13975,"West Town, Chicago, IL",41.882457,-87.6446775,Hampton Inn,41.883863927626635,-87.64313804363155,Hotel
13976,"West Town, Chicago, IL",41.882457,-87.6446775,Sushi Dokku,41.88423850695505,-87.64853094241852,Sushi Restaurant
13977,"West Town, Chicago, IL",41.882457,-87.6446775,Hannah's Bretzel,41.88063181735308,-87.64134106444793,Sandwich Place
13978,"West Town, Chicago, IL",41.882457,-87.6446775,Starbucks,41.882984,-87.64146,Coffee Shop
13979,"West Town, Chicago, IL",41.882457,-87.6446775,The Doughnut Vault,41.88401927545063,-87.63974392824299,Donut Shop
13980,"West Town, Chicago, IL",41.882457,-87.6446775,Booze Box,41.88434195948343,-87.64840010399647,Bar
13981,"West Town, Chicago, IL",41.882457,-87.6446775,Wisma - Chicago,41.88412350631553,-87.64074730567323,Gourmet Shop
13982,"West Town, Chicago, IL",41.882457,-87.6446775,Bombobar,41.884760363318634,-87.6485576789726,Dessert Shop
13983,"West Town, Chicago, IL",41.882457,-87.6446775,Greek Islands,41.87892161094905,-87.64732805417756,Greek Restaurant
13984,"West Town, Chicago, IL",41.882457,-87.6446775,Pret A Manger,41.882069599199774,-87.64025309611522,Sandwich Place
13985,"West Town, Chicago, IL",41.882457,-87.6446775,J.P. Graziano Grocery,41.88424552418926,-87.64982018359443,Italian Restaurant
13986,"West Town, Chicago, IL",41.882457,-87.6446775,Jubilee Juice,41.88418719662022,-87.64739752964019,Juice Bar
13987,"West Town, Chicago, IL",41.882457,-87.6446775,Orange Theory Fitness,41.88161238245757,-87.64855382933564,Gym / Fitness Center
13988,"West Town, Chicago, IL",41.882457,-87.6446775,Momotaro,41.8856673631326,-87.64860372619373,Japanese Restaurant
13989,"West Town, Chicago, IL",41.882457,-87.6446775,Starbucks,41.88595,-87.64301,Coffee Shop
13990,"West Town, Chicago, IL",41.882457,-87.6446775,Starbucks,41.87995349,-87.64743777,Coffee Shop
13991,"West Town, Chicago, IL",41.882457,-87.6446775,Spa Space,41.884821122493754,-87.63979947672607,Spa
13992,"West Town, Chicago, IL",41.882457,-87.6446775,Nia,41.88432041260798,-87.64757304869053,Mediterranean Restaurant
13993,"West Town, Chicago, IL",41.882457,-87.6446775,Tanoshii,41.88458314541095,-87.64657663264171,Sushi Restaurant
13994,"West Town, Chicago, IL",41.882457,-87.6446775,Benjyehuda,41.882199869860955,-87.64019853457093,Kebab Restaurant
13995,"West Town, Chicago, IL",41.882457,-87.6446775,Cruz Blanca Brewery & Taquería,41.88451841468559,-87.64998322291447,Brewery
13996,"West Town, Chicago, IL",41.882457,-87.6446775,Vanille Patisserie,41.88406474810276,-87.64068357337851,Bakery
13997,"West Town, Chicago, IL",41.882457,-87.6446775,Saigon Sisters Restaurant,41.88569498948349,-87.64215944878534,Vietnamese Restaurant
13998,"West Town, Chicago, IL",41.882457,-87.6446775,Leña Brava,41.88459381230513,-87.64995413451764,Mexican Restaurant
13999,"West Town, Chicago, IL",41.882457,-87.6446775,St Lou's Assembly,41.885984190791625,-87.64563890693017,New American Restaurant
14000,"West Town, Chicago, IL",41.882457,-87.6446775,Le Pain Quotidien | West Loop,41.8842739,-87.6410968,Bakery
14001,"West Town, Chicago, IL",41.882457,-87.6446775,Fumare Meats,41.884122081161564,-87.64073829528293,Sandwich Place
14002,"West Town, Chicago, IL",41.882457,-87.6446775,Venice Café,41.880627287795285,-87.64059114731764,Italian Restaurant
14003,"West Town, Chicago, IL",41.882457,-87.6446775,Vegan Now,41.88413656105296,-87.64080590194325,Vegetarian / Vegan Restaurant
14004,"West Town, Chicago, IL",41.882457,-87.6446775,Chipotle Mexican Grill,41.880363979091925,-87.64086857977964,Mexican Restaurant
14005,"West Town, Chicago, IL",41.882457,-87.6446775,Athena Greek Restaurant,41.87887126409897,-87.64730910579813,Greek Restaurant
14006,"West Town, Chicago, IL",41.882457,-87.6446775,B.I. Tea,41.88411043151407,-87.64068647758836,Bubble Tea Shop
14007,"West Town, Chicago, IL",41.882457,-87.6446775,Buona,41.88315878011145,-87.64807455445407,Italian Restaurant
14008,"West Town, Chicago, IL",41.882457,-87.6446775,Heritage Green Park,41.87977914781557,-87.64006808135962,Park
14009,"West Town, Chicago, IL",41.882457,-87.6446775,ROOH Chicago,41.8846536,-87.6471423,Indian Restaurant
14010,"West Town, Chicago, IL",41.882457,-87.6446775,Healthy ZU Spa,41.88398140246755,-87.64740674476653,Spa
14011,"West Town, Chicago, IL",41.882457,-87.6446775,Johnnie's Snack Shop,41.88487873011501,-87.64744668753174,Diner
14012,"West Town, Chicago, IL",41.882457,-87.6446775,Nellcôte,41.88427360280607,-87.64865848814495,New American Restaurant
14013,"West Town, Chicago, IL",41.882457,-87.6446775,The Izakaya,41.885832716333645,-87.64857404188218,Japanese Restaurant
14014,"West Town, Chicago, IL",41.882457,-87.6446775,Epic Burger,41.87957789462884,-87.64109260066888,Burger Joint
14015,"West Town, Chicago, IL",41.882457,-87.6446775,Frietkoten Belgian Fries & Beer,41.88407260133551,-87.6406275022039,Snack Place
14016,"West Town, Chicago, IL",41.882457,-87.6446775,Billy Reid,41.88418438622068,-87.64921648292317,Boutique
14017,"West Town, Chicago, IL",41.882457,-87.6446775,Sushi Pink,41.883190318551655,-87.65030123275051,Japanese Restaurant
14018,"West Town, Chicago, IL",41.882457,-87.6446775,Taco Bell,41.88218882660836,-87.6406779885292,Fast Food Restaurant
14019,"West Town, Chicago, IL",41.882457,-87.6446775,Actors' Equity,41.88443166191844,-87.64216594629701,Theater
14020,"West Town, Chicago, IL",41.882457,-87.6446775,Chicago Raw,41.88407418853103,-87.64066577597389,Vegetarian / Vegan Restaurant
14021,"West Town, Chicago, IL",41.882457,-87.6446775,Roti Modern Mediterranean,41.883877213067,-87.64072470696324,Mediterranean Restaurant
14022,"West Town, Chicago, IL",41.882457,-87.6446775,High Five Ramen,41.88374271267812,-87.64869892661399,Noodle House
14023,"West Town, Chicago, IL",41.882457,-87.6446775,I Dream of Falafel,41.88028114396572,-87.64101788536544,Falafel Restaurant
14024,"West Town, Chicago, IL",41.882457,-87.6446775,Loop Juice,41.88407,-87.64117,Juice Bar
14025,"West Town, Chicago, IL",41.882457,-87.6446775,Starbucks,41.88118653,-87.63913058,Coffee Shop
14026,"West Town, Chicago, IL",41.882457,-87.6446775,Flip Crepes,41.88410460806893,-87.64073650484369,Creperie
14027,"West Town, Chicago, IL",41.882457,-87.6446775,The Darling,41.88423275972668,-87.64993254838038,Cocktail Bar
14028,"West Town, Chicago, IL",41.882457,-87.6446775,Habanero Baja Grill,41.88189339202579,-87.63984295473979,Mexican Restaurant
14029,"West Town, Chicago, IL",41.882457,-87.6446775,BLVD,41.885505501113656,-87.64818402445214,Restaurant
14030,"West Town, Chicago, IL",41.882457,-87.6446775,Santorini,41.87928858215841,-87.64735055201292,Greek Restaurant
14031,"West Town, Chicago, IL",41.882457,-87.6446775,Da Lobsta,41.884116879026564,-87.64076091424124,Seafood Restaurant
14032,"West Town, Chicago, IL",41.882457,-87.6446775,Burrito Beach,41.88228523199833,-87.64008913369486,Burrito Place
14033,"Crestline, Chicago, IL",41.7442851,-87.7248012,Las Islas Marias,41.74383311644556,-87.7213874797833,Seafood Restaurant
14034,"Crestline, Chicago, IL",41.7442851,-87.7248012,El Taco Sabroso Inc.,41.74083714773154,-87.721789394021,Mexican Restaurant
14035,"Crestline, Chicago, IL",41.7442851,-87.7248012,SUBWAY,41.7445776,-87.72152781486511,Sandwich Place
14036,"Crestline, Chicago, IL",41.7442851,-87.7248012,Angie's Sports Bar & Pizzeria,41.74063920736625,-87.7217011290757,Sports Bar
14037,"Crestline, Chicago, IL",41.7442851,-87.7248012,Dunkin',41.74457245074291,-87.721487972999,Donut Shop
14038,"Crestline, Chicago, IL",41.7442851,-87.7248012,Original Maxwell Street,41.744999,-87.721397,Food
14039,"Crestline, Chicago, IL",41.7442851,-87.7248012,El Ranchito,41.74146521314235,-87.72135578855273,Shop & Service
14040,"Crestline, Chicago, IL",41.7442851,-87.7248012,Pan Baguette Bakery,41.74147367324592,-87.7212850476474,Bakery
14041,"Crestline, Chicago, IL",41.7442851,-87.7248012,Bogan Park,41.74649366427207,-87.71966435941987,Park
14042,"Ford City, Chicago, IL",41.75866509999999,-87.7311136,JCPenney,41.755943,-87.735164,Department Store
14043,"Ford City, Chicago, IL",41.75866509999999,-87.7311136,SHOE DEPT.,41.75610775999302,-87.7358139412949,Shoe Store
14044,"Ford City, Chicago, IL",41.75866509999999,-87.7311136,SERVPRO of Marquette Park / West Lawn / Ford City,41.755850243344774,-87.72846904379423,Home Service
14045,"Ford City, Chicago, IL",41.75866509999999,-87.7311136,SEPHORA inside JCPenney,41.75586535427126,-87.73477024664737,Cosmetics Shop
14046,"Ford City, Chicago, IL",41.75866509999999,-87.7311136,Pearle Vision Ford City Mall,41.75980744839902,-87.73668551448282,Doctor's Office
14047,"Ford City, Chicago, IL",41.75866509999999,-87.7311136,conway,41.75758804267757,-87.73687178346518,Accessories Store
14048,"Ashburn, Chicago, IL",41.747900099999995,-87.7072177,"Continental Steel Tank Co., Inc.",41.747598,-87.705848,Construction & Landscaping
14049,"Ashburn, Chicago, IL",41.747900099999995,-87.7072177,A-1 Beauty Supply,41.750027,-87.707108,Cosmetics Shop
14050,"Ashburn, Chicago, IL",41.747900099999995,-87.7072177,79th railroad tracks,41.74973748841605,-87.70899902204071,Light Rail Station
14051,"Ashburn, Chicago, IL",41.747900099999995,-87.7072177,Villa Rosa Pizza,41.745076,-87.706747,Italian Restaurant
14052,"Ashburn, Chicago, IL",41.747900099999995,-87.7072177,Locascio Sports Bar,41.747577758337854,-87.70270809706307,Liquor Store
14053,"Ashburn, Chicago, IL",41.747900099999995,-87.7072177,Metra - Wrightwood,41.74913734732606,-87.70296047442338,Train Station
14054,"Ashburn, Chicago, IL",41.747900099999995,-87.7072177,Columbus & 79th,41.750073729529,-87.70322113584575,Intersection
14055,"Ashburn, Chicago, IL",41.747900099999995,-87.7072177,79th & Kedzie,41.749746905688156,-87.70235416953327,Intersection
14056,"Ashburn, Chicago, IL",41.747900099999995,-87.7072177,Burger King,41.7505361162062,-87.70281936229367,Fast Food Restaurant
14057,"Ashburn, Chicago, IL",41.747900099999995,-87.7072177,CTA Bus Stop (79th and Kedzie),41.74972688595107,-87.70218093807891,Bus Station
14058,"Ashburn, Chicago, IL",41.747900099999995,-87.7072177,Milano's Pizza,41.74536469952513,-87.70252740032728,Pizza Place
14059,"Sleepy Hollow, Chicago, IL",41.7420406,-87.73137390000001,Durkin Park,41.73900503285917,-87.72895660211684,Park
14060,"Sleepy Hollow, Chicago, IL",41.7420406,-87.73137390000001,Scotsdale Park District,41.741638715207635,-87.736227464355,Park
14061,"Sleepy Hollow, Chicago, IL",41.7420406,-87.73137390000001,Scottsdale Park,41.74147436314617,-87.7361962097372,Park
14062,"Ashburn Estates, Chicago, IL",41.747900099999995,-87.7072177,"Continental Steel Tank Co., Inc.",41.747598,-87.705848,Construction & Landscaping
14063,"Ashburn Estates, Chicago, IL",41.747900099999995,-87.7072177,A-1 Beauty Supply,41.750027,-87.707108,Cosmetics Shop
14064,"Ashburn Estates, Chicago, IL",41.747900099999995,-87.7072177,79th railroad tracks,41.74973748841605,-87.70899902204071,Light Rail Station
14065,"Ashburn Estates, Chicago, IL",41.747900099999995,-87.7072177,Villa Rosa Pizza,41.745076,-87.706747,Italian Restaurant
14066,"Ashburn Estates, Chicago, IL",41.747900099999995,-87.7072177,Locascio Sports Bar,41.747577758337854,-87.70270809706307,Liquor Store
14067,"Ashburn Estates, Chicago, IL",41.747900099999995,-87.7072177,Metra - Wrightwood,41.74913734732606,-87.70296047442338,Train Station
14068,"Ashburn Estates, Chicago, IL",41.747900099999995,-87.7072177,Columbus & 79th,41.750073729529,-87.70322113584575,Intersection
14069,"Ashburn Estates, Chicago, IL",41.747900099999995,-87.7072177,79th & Kedzie,41.749746905688156,-87.70235416953327,Intersection
14070,"Ashburn Estates, Chicago, IL",41.747900099999995,-87.7072177,Burger King,41.7505361162062,-87.70281936229367,Fast Food Restaurant
14071,"Ashburn Estates, Chicago, IL",41.747900099999995,-87.7072177,CTA Bus Stop (79th and Kedzie),41.74972688595107,-87.70218093807891,Bus Station
14072,"Ashburn Estates, Chicago, IL",41.747900099999995,-87.7072177,Milano's Pizza,41.74536469952513,-87.70252740032728,Pizza Place
14073,"East Beverly, Chicago, IL",41.7062606,-87.66299269999998,Irie Island,41.70693655946101,-87.65929067272089,Caribbean Restaurant
14074,"East Beverly, Chicago, IL",41.7062606,-87.66299269999998,Graver (Philip) Park,41.707252129635066,-87.66101977424263,Park
14075,"East Beverly, Chicago, IL",41.7062606,-87.66299269999998,Ohana Ice & Treats,41.706655,-87.667222,Ice Cream Shop
14076,"East Beverly, Chicago, IL",41.7062606,-87.66299269999998,Curves,41.70668516526121,-87.66734801547774,Gym / Fitness Center
14077,"Morgan Park, Chicago, IL",41.687529600000005,-87.6691646,Metra - Morgan Park / 115th Street,41.68518682708602,-87.67131596199418,Train Station
14078,"Morgan Park, Chicago, IL",41.687529600000005,-87.6691646,Blackwelder Park,41.684953956926066,-87.67142189757719,Park
14079,"Morgan Park, Chicago, IL",41.687529600000005,-87.6691646,currency exchange,41.69005359048493,-87.6645644681394,Currency Exchange
14080,"Longwood Manor, Chicago, IL",41.7176094,-87.6455543,I57 Barbeque House,41.717226,-87.642994,BBQ Joint
14081,"Longwood Manor, Chicago, IL",41.7176094,-87.6455543,9705 Club,41.717595416422604,-87.64289525194096,Nightclub
14082,"Longwood Manor, Chicago, IL",41.7176094,-87.6455543,Colours Nail Salon & Spa,41.72112819298325,-87.64333192106452,Cosmetics Shop
14083,"Longwood Manor, Chicago, IL",41.7176094,-87.6455543,Chicago Public Library,41.72098746703559,-87.64315358035375,Library
14084,"Longwood Manor, Chicago, IL",41.7176094,-87.6455543,Dunkin',41.71550199029488,-87.64358621871719,Donut Shop
14085,"Longwood Manor, Chicago, IL",41.7176094,-87.6455543,Shell,41.71545000621884,-87.64332564014286,Gas Station
14086,"Longwood Manor, Chicago, IL",41.7176094,-87.6455543,Subway,41.72093365609323,-87.64348971731923,Sandwich Place
14087,"Longwood Manor, Chicago, IL",41.7176094,-87.6455543,Larrys Barber Shop,41.717550768810554,-87.64291600390885,Cosmetics Shop
14088,"Longwood Manor, Chicago, IL",41.7176094,-87.6455543,Fushing House,41.716059,-87.64283493333333,Chinese Restaurant
14089,"Longwood Manor, Chicago, IL",41.7176094,-87.6455543,Sharks Fish & Chicken,41.71561622096533,-87.64309944168419,American Restaurant
14090,"Longwood Manor, Chicago, IL",41.7176094,-87.6455543,McDonald's,41.72004949277806,-87.6436325989198,Fast Food Restaurant
14091,"Longwood Manor, Chicago, IL",41.7176094,-87.6455543,I-57 & Halsted St,41.714650863417155,-87.64302860945463,Intersection
14092,"Longwood Manor, Chicago, IL",41.7176094,-87.6455543,Oakdale Park,41.72027326478501,-87.64879906346047,Park
14093,"Longwood Manor, Chicago, IL",41.7176094,-87.6455543,Joy's Fish & Chicken,41.72114099405753,-87.64333165336699,Fried Chicken Joint
14094,"Longwood Manor, Chicago, IL",41.7176094,-87.6455543,95th & Halsted,41.721481444060615,-87.64322471574631,Intersection
14095,"Longwood Manor, Chicago, IL",41.7176094,-87.6455543,Hollywood Beauty Supply,41.721603,-87.643425,Health & Beauty Service
14096,"Beverly, Chicago, IL",41.7171204,-87.6761796,Hearty Cafe Pancake House,41.71828383517451,-87.68170062728929,Breakfast Spot
14097,"Beverly, Chicago, IL",41.7171204,-87.6761796,Top-Notch Beefburgers,41.72128065522127,-87.67538223208113,Burger Joint
14098,"Beverly, Chicago, IL",41.7171204,-87.6761796,Southtown Health Foods,41.721262995118,-87.67486498048017,Grocery Store
14099,"Beverly, Chicago, IL",41.7171204,-87.6761796,Giordano's Famous Stuffed Pizza,41.7183,-87.681984,Pizza Place
14100,"Beverly, Chicago, IL",41.7171204,-87.6761796,Fontano's subs,41.72090854313916,-87.67688411816074,Deli / Bodega
14101,"Beverly, Chicago, IL",41.7171204,-87.6761796,Five Below,41.71765,-87.68198,Discount Store
14102,"Beverly, Chicago, IL",41.7171204,-87.6761796,Giordano's,41.71862390280619,-87.68150524066186,Pizza Place
14103,"Beverly, Chicago, IL",41.7171204,-87.6761796,Padded Room,41.71388593637032,-87.6764631834115,Souvenir Shop
14104,"Beverly, Chicago, IL",41.7171204,-87.6761796,Coldstone,41.72040085563296,-87.67637170373078,Ice Cream Shop
14105,"Beverly, Chicago, IL",41.7171204,-87.6761796,Barraco's Beverly,41.720844,-87.675,Italian Restaurant
14106,"Beverly, Chicago, IL",41.7171204,-87.6761796,Desi's,41.721091,-87.676218,Cosmetics Shop
14107,"Beverly, Chicago, IL",41.7171204,-87.6761796,Epic Luxury Boutique,41.72117853131196,-87.67658836583463,Boutique
14108,"Beverly, Chicago, IL",41.7171204,-87.6761796,Beverly Hills Foods,41.7212394801094,-87.67704385667543,Convenience Store
14109,"Beverly, Chicago, IL",41.7171204,-87.6761796,Kingston's Jerk Chicken,41.72083037728872,-87.67875493008938,Caribbean Restaurant
14110,"Beverly, Chicago, IL",41.7171204,-87.6761796,Southtown Health Food,41.72123058432422,-87.67485938896596,Juice Bar
14111,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Chicago Q,41.90359923114186,-87.6302766422017,BBQ Joint
14112,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Sparrow,41.903277090128924,-87.62897150204165,Cocktail Bar
14113,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,3 Arts Club Cafe,41.9058,-87.63047,Café
14114,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Division Street Farmers Market,41.90390832084988,-87.63001478667898,Farmers Market
14115,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Blue Door Kitchen & Garden,41.903171,-87.630508,Restaurant
14116,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,"BIGGS, Chicago's Cigar Shop and Smoking Lounge",41.90320125215219,-87.6302539031579,Lounge
14117,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Restoration Hardware,41.906034019629324,-87.63050436973572,Furniture / Home Store
14118,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,SoulCycle Old Town,41.90461118277058,-87.6343909959622,Cycle Studio
14119,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Happy Camper,41.904306052525364,-87.63437042897992,Pizza Place
14120,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,The Barre Code,41.903711389984835,-87.63137255914299,Gym
14121,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Chipotle Mexican Grill,41.9037469498126,-87.62887866625306,Mexican Restaurant
14122,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,3rd Coast Cafe & Wine Bar,41.905581251898326,-87.63005038640455,Café
14123,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Viceroy Chicago,41.9024157,-87.6289001,Hotel
14124,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,La Colombe Coffee,41.903032783213,-87.62858910854604,Coffee Shop
14125,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Lou Malnati's Pizzeria,41.902590561461324,-87.62870284037905,Pizza Place
14126,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Eduardo's Enoteca,41.90427323489678,-87.63009597469417,Italian Restaurant
14127,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Plum Market,41.90500394354937,-87.634421296121,Grocery Store
14128,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Hopsmith Tavern,41.9037362,-87.62937699999999,Pub
14129,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Somerset,41.902496843823144,-87.62852369539941,Restaurant
14130,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Intelligentsia Coffee,41.9048738456252,-87.63441819001781,Coffee Shop
14131,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,CorePower Yoga,41.902105356529255,-87.62874081730843,Yoga Studio
14132,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Cassava Cafe,41.90445343062741,-87.63284257015577,Café
14133,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Devereaux,41.902363394548644,-87.62887409002228,Hotel Bar
14134,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Velvet Taco,41.902241,-87.628508,New American Restaurant
14135,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Starbucks,41.90382558,-87.63015681,Coffee Shop
14136,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,SWEAT,41.90378716879699,-87.62871010178227,Gym
14137,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Fitness Formula Club (FFC),41.90466354913194,-87.63292696565414,Gym
14138,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,La Storia,41.90340100298542,-87.63008787012713,Italian Restaurant
14139,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Goddess and Grocer,41.90264208102993,-87.62859075075536,Café
14140,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Glunz Tavern,41.904032816835766,-87.63451198250783,Pub
14141,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Maple & Ash,41.901930934901735,-87.62847587223587,Steakhouse
14142,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Warby Parker,41.902461705439514,-87.62831850869337,Optical Shop
14143,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Fitness Formula Club (FFC),41.90140681698864,-87.63174343358426,Gym / Fitness Center
14144,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Urban Oasis - Maple St,41.90181131244396,-87.62857712247873,Spa
14145,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Barnes & Noble,41.90298746961106,-87.628560270207,Bookstore
14146,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Mario's Table,41.90560285037881,-87.62995451729573,Italian Restaurant
14147,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Heavenly Massage,41.90374688826931,-87.62872457762715,Massage Studio
14148,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Yoga Six Gold Coast,41.90335561698585,-87.62869756676577,Yoga Studio
14149,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,TeaGschwendner,41.903633312461956,-87.62875586791121,Tea Room
14150,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Ruth Page Center for the Arts,41.90122708554494,-87.62995386404735,Dance Studio
14151,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Shred415,41.90387768870377,-87.63566656022591,Gym / Fitness Center
14152,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Gibsons Bar & Steakhouse,41.901526633910464,-87.627982756917,Steakhouse
14153,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Chicago Health Foods,41.90183873125451,-87.62918010454231,Health Food Store
14154,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Ambassador Chicago,41.905846,-87.628719,Hotel
14155,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Nico Osteria,41.90152987412378,-87.6278143402215,Italian Restaurant
14156,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Carmine's,41.90185266486104,-87.62823877711398,Italian Restaurant
14157,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Small Cheval,41.90705739689131,-87.63437019680937,Burger Joint
14158,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,The House of Glunz,41.903992004084365,-87.63448837421397,Wine Shop
14159,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Tavern on Rush,41.90168390355884,-87.62799954926983,American Restaurant
14160,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Hugo's Frog Bar & Fish House,41.90128843548068,-87.62786048149528,Seafood Restaurant
14161,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,LuxBar,41.901565988352516,-87.62778557066136,American Restaurant
14162,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,The Original Pancake House,41.901592970328664,-87.627677258532,Breakfast Spot
14163,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Eight Bar & Patio,41.90188388987527,-87.6285160553101,Bar
14164,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Polish and Pour,41.905095114525025,-87.63452353803132,Nail Salon
14165,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Vans,41.902338071977724,-87.62790284364691,Shoe Store
14166,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Joseph Michael's Salon & Spa,41.906120344610585,-87.6264181852879,Salon / Barbershop
14167,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Morton's The Steakhouse,41.90155370072662,-87.62876763939857,Steakhouse
14168,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Barneys New York,41.9005812,-87.6276365,Department Store
14169,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Dublin's Bar And Grill,41.90175162158575,-87.62845102283343,Bar
14170,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Starbucks Reserve,41.900985,-87.627397,Coffee Shop
14171,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Goudy Square Park,41.90563306804543,-87.62687779232719,Playground
14172,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Exhale Chicago,41.900260663510444,-87.62833248653138,Spa
14173,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Pure Barre Old Town,41.90701300382016,-87.63482932638931,Gym / Fitness Center
14174,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Arch Apothecary,41.90747500964758,-87.63455429461423,Cosmetics Shop
14175,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Branca Inc,41.905983615963486,-87.62870991094854,Antique Shop
14176,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Jellyfish,41.90122579888069,-87.62776896447195,Asian Restaurant
14177,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,Mariano Park,41.90174202283183,-87.62824058532713,Park
14178,"Near North Side, Chicago, IL",41.903909999999996,-87.6314629,The Frye Company,41.901001479126876,-87.62771704320555,Shoe Store
