census_geo_id,zip_code,census_display,commute_time_mins,rank,zip_ranking,city,state,lat,long,avg_state,avg_city
8600000US67879,67879,ZCTA5 67879,8.5,255,99,TRIBUNE,KS,38.47,-101.75,21.5,8.5
8600000US68326,68326,ZCTA5 68326,8.5,256,99,CARLETON,NE,40.3,-97.67,20.8,8.5
8600000US88330,88330,ZCTA5 88330,8.5,257,99,HOLLOMAN AIR FORCE BASE,NM,32.83,-106.11,25.5,8.5
8600000US89883,89883,ZCTA5 89883,8.5,258,99,WEST WENDOVER,NV,40.87,-114.15,23.6,8.5
8600000US99649,99649,ZCTA5 99649,8.5,259,99,PILOT POINT,AK,57.83,-157.13,11,8.5
8600000US04662,4662,ZCTA5 04662,8.6,260,99,NORTHEAST HARBOR,ME,44.3,-68.36,25.4,8.6
8600000US29613,29613,ZCTA5 29613,8.6,261,99,GREENVILLE,SC,34.83,-82.37,25.9,17.2
8600000US65320,65320,ZCTA5 65320,8.6,262,99,ARROW ROCK,MO,39.07,-92.94,26.3,8.6
8600000US67654,67654,ZCTA5 67654,8.6,263,99,NORTON,KS,39.83,-99.89,21.5,8.6
8600000US93928,93928,ZCTA5 93928,8.6,264,99,JOLON,CA,36,-121.34,27,8.6
8600000US99841,99841,ZCTA5 99841,8.6,265,99,TENAKEE SPRINGS,AK,57.83,-135.13,11,8.6
8600000US13602,13602,ZCTA5 13602,8.7,266,99,FORT DRUM,NY,44.05,-75.77,27.5,8.7
8600000US32508,32508,ZCTA5 32508,8.7,267,99,PENSACOLA,FL,30.44,-87.18,25.7,18.5
8600000US49839,49839,ZCTA5 49839,8.7,268,99,GRAND MARAIS,MI,46.65,-86.03,25.2,8.7
8600000US61625,61625,ZCTA5 61625,8.7,269,99,PEORIA,IL,40.74,-89.6,26.4,17.3
8600000US67560,67560,ZCTA5 67560,8.7,270,99,NESS CITY,KS,38.45,-99.9,21.5,8.7
8600000US87117,87117,ZCTA5 87117,8.7,271,99,KIRTLAND AFB,NM,35.05,-106.59,25.5,8.7
8600000US89008,89008,ZCTA5 89008,8.7,272,99,CALIENTE,NV,37.32,-114.53,23.6,8.7
8600000US97630,97630,ZCTA5 97630,8.7,273,99,LAKEVIEW,OR,42.38,-120.2,23.7,8.7
8600000US99833,99833,ZCTA5 99833,8.7,274,99,PETERSBURG,AK,57.05,-132.62,11,8.7
8600000US57567,57567,ZCTA5 57567,8.8,275,99,PHILIP,SD,44.04,-101.66,19.8,8.8
8600000US59542,59542,ZCTA5 59542,8.8,276,99,TURNER,MT,48.79,-108.45,21.7,8.8
8600000US67420,67420,ZCTA5 67420,8.8,277,99,BELOIT,KS,39.46,-98.1,21.5,8.8
8600000US67639,67639,ZCTA5 67639,8.8,278,99,GLADE,KS,39.68,-99.31,21.5,8.8
8600000US71998,71998,ZCTA5 71998,8.8,279,99,ARKADELPHIA,AR,34.12,-93.07,25.3,14.3
8600000US78072,78072,ZCTA5 78072,8.8,280,99,TILDEN,TX,28.45,-98.54,25.1,8.8
8600000US83462,83462,ZCTA5 83462,8.8,281,99,CARMEN,ID,45.36,-113.82,22.9,8.8
8600000US87528,87528,ZCTA5 87528,8.8,282,99,DULCE,NM,36.93,-106.99,25.5,8.8
8600000US99740,99740,ZCTA5 99740,8.8,283,99,FORT YUKON,AK,66.56,-145.25,11,8.8
8600000US02807,2807,ZCTA5 02807,8.9,284,99,BLOCK ISLAND,RI,41.16,-71.58,24.5,8.9
8600000US59418,59418,ZCTA5 59418,8.9,285,99,BUFFALO,MT,46.8,-109.68,21.7,8.9
8600000US59930,59930,ZCTA5 59930,8.9,286,99,REXFORD,MT,48.8,-115.13,21.7,8.9
8600000US81073,81073,ZCTA5 81073,8.9,287,99,SPRINGFIELD,CO,37.4,-102.61,25,8.9
8600000US89415,89415,ZCTA5 89415,8.9,288,99,HAWTHORNE,NV,38.65,-118.83,23.6,8.9
8600000US93437,93437,ZCTA5 93437,8.9,289,99,LOMPOC,CA,34.77,-120.53,27,17.5
8600000US99670,99670,ZCTA5 99670,8.9,290,99,SOUTH NAKNEK,AK,58.67,-156.98,11,8.9
8600000US99751,99751,ZCTA5 99751,8.9,291,99,KOBUK,AK,66.93,-156.88,11,8.9
8600000US85708,85708,ZCTA5 85708,9,292,99,TUCSON,AZ,32.17,-110.87,25.3,24
8600000US99606,99606,ZCTA5 99606,9,293,99,ILIAMNA,AK,59.52,-154.4,11,9
8600000US99663,99663,ZCTA5 99663,9,294,99,SELDOVIA,AK,59.39,-151.66,11,9
8600000US13902,13902,ZCTA5 13902,9.1,295,99,BINGHAMTON,NY,42.1,-75.91,27.5,15.8
8600000US16868,16868,ZCTA5 16868,9.1,296,99,PINE GROVE MILLS,PA,40.73,-77.87,26.4,9.1
8600000US23801,23801,ZCTA5 23801,9.1,297,99,FORT LEE,VA,37.23,-77.33,28.6,9.1
8600000US54850,54850,ZCTA5 54850,9.1,298,99,LA POINTE,WI,46.81,-90.68,23.9,9.1
8600000US59022,59022,ZCTA5 59022,9.1,299,99,CROW AGENCY,MT,45.62,-107.32,21.7,9.1
8600000US59830,59830,ZCTA5 59830,9.1,300,99,DE BORGIA,MT,47.39,-115.32,21.7,9.1
8600000US68113,68113,ZCTA5 68113,9.1,301,99,OFFUTT A F B,NE,41.11,-95.9,20.8,9.1
8600000US72035,72035,ZCTA5 72035,9.1,302,99,CONWAY,AR,35.08,-92.45,25.3,17.6
8600000US92055,92055,ZCTA5 92055,9.1,303,99,CAMP PENDLETON,CA,33.29,-117.3,27,9.1
8600000US96104,96104,ZCTA5 96104,9.1,304,99,CEDARVILLE,CA,41.48,-120.14,27,9.1
8600000US98350,98350,ZCTA5 98350,9.1,305,99,LA PUSH,WA,47.9,-124.61,25.7,9.1
8600000US98939,98939,ZCTA5 98939,9.1,306,99,PARKER,WA,46.49,-120.46,25.7,9.1
8600000US24442,24442,ZCTA5 24442,9.2,307,99,HEAD WATERS,VA,38.3,-79.42,28.6,9.2
8600000US30912,30912,ZCTA5 30912,9.2,308,99,AUGUSTA,GA,33.45,-81.99,26,17.4
8600000US57473,57473,ZCTA5 57473,9.2,309,99,SENECA,SD,45.06,-99.5,19.8,9.2
8600000US67850,67850,ZCTA5 67850,9.2,310,99,HEALY,KS,38.6,-100.62,21.5,9.2
8600000US84533,84533,ZCTA5 84533,9.2,311,99,LAKE POWELL,UT,37.57,-110.32,22.4,9.2
8600000US84747,84747,ZCTA5 84747,9.2,312,99,LOA,UT,38.4,-111.58,22.4,9.2
8600000US89832,89832,ZCTA5 89832,9.2,313,99,OWYHEE,NV,41.91,-116.18,23.6,9.2
8600000US99152,99152,ZCTA5 99152,9.2,314,99,METALINE,WA,48.84,-117.39,25.7,9.2
8600000US27943,27943,ZCTA5 27943,9.3,315,99,HATTERAS,NC,35.21,-75.68,24.8,9.3
8600000US29152,29152,ZCTA5 29152,9.3,316,99,SHAW A F B,SC,33.97,-80.45,25.9,9.3
8600000US32831,32831,ZCTA5 32831,9.3,317,99,ORLANDO,FL,28.5,-81.37,25.7,25.3
8600000US34139,34139,ZCTA5 34139,9.3,318,99,EVERGLADES CITY,FL,25.86,-81.38,25.7,9.3
8600000US43931,43931,ZCTA5 43931,9.3,319,99,HANNIBAL,OH,39.69,-80.89,25,9.3
8600000US54211,54211,ZCTA5 54211,9.3,320,99,EPHRAIM,WI,45.15,-87.16,23.9,9.3
8600000US55402,55402,ZCTA5 55402,9.3,321,99,MINNEAPOLIS,MN,44.96,-93.26,23.6,21.9
8600000US58367,58367,ZCTA5 58367,9.3,322,99,ROLLA,ND,48.85,-99.61,21.3,9.3
8600000US66967,66967,ZCTA5 66967,9.3,323,99,SMITH CENTER,KS,39.77,-98.78,21.5,9.3
8600000US85613,85613,ZCTA5 85613,9.3,324,99,FORT HUACHUCA,AZ,31.52,-110.36,25.3,9.3
8600000US00775,775,ZCTA5 00775,9.4,325,99,CULEBRA,PR,18.31,-65.3,27.4,9.4
8600000US22134,22134,ZCTA5 22134,9.4,326,99,QUANTICO,VA,38.52,-77.29,28.6,9.4
8600000US37682,37682,ZCTA5 37682,9.4,327,99,MILLIGAN COLLEGE,TN,36.26,-82.29,26.8,9.4
8600000US39762,39762,ZCTA5 39762,9.4,328,99,MISSISSIPPI STATE,MS,33.45,-88.79,26.2,9.4
8600000US59250,59250,ZCTA5 59250,9.4,329,99,OPHEIM,MT,48.83,-106.32,21.7,9.4
8600000US78235,78235,ZCTA5 78235,9.4,330,99,SAN ANTONIO,TX,29.45,-98.5,25.1,23.8
8600000US88002,88002,ZCTA5 88002,9.4,331,99,WHITE SANDS MISSILE RANGE,NM,32.26,-106.47,25.5,9.4
8600000US89418,89418,ZCTA5 89418,9.4,332,99,IMLAY,NV,40.59,-118.06,23.6,9.4
8600000US97638,97638,ZCTA5 97638,9.4,333,99,SILVER LAKE,OR,43.18,-120.96,23.7,9.4
8600000US99628,99628,ZCTA5 99628,9.4,334,99,MANOKOTAK,AK,58.88,-158.93,11,9.4
8600000US05439,5439,ZCTA5 05439,9.5,335,99,COLCHESTER,VT,44.53,-73.15,24.7,14.4
8600000US17027,17027,ZCTA5 17027,9.5,336,99,GRANTHAM,PA,40.23,-77.02,26.4,9.5
8600000US30322,30322,ZCTA5 30322,9.5,337,99,ATLANTA,GA,33.79,-84.32,26,24.9
8600000US51250,51250,ZCTA5 51250,9.5,338,99,SIOUX CENTER,IA,43.07,-96.17,22.1,9.5
8600000US70712,70712,ZCTA5 70712,9.5,339,99,ANGOLA,LA,30.96,-91.6,28.5,9.5
8600000US99547,99547,ZCTA5 99547,9.5,340,99,ATKA,AK,52.23,-174.16,11,9.5
8600000US99626,99626,ZCTA5 99626,9.5,341,99,LOWER KALSKAG,AK,61.51,-160.36,11,9.5
8600000US99703,99703,ZCTA5 99703,9.5,342,99,FORT WAINWRIGHT,AK,64.81,-147.62,11,9.5
8600000US17263,17263,ZCTA5 17263,9.6,343,99,STATE LINE,PA,39.73,-77.71,26.4,9.6
8600000US24731,24731,ZCTA5 24731,9.6,344,99,KEGLEY,WV,37.4,-81.13,30,9.6
8600000US24881,24881,ZCTA5 24881,9.6,345,99,RODERFIELD,WV,37.46,-81.67,30,9.6
8600000US58249,58249,ZCTA5 58249,9.6,346,99,LANGDON,ND,48.76,-98.37,21.3,9.6
8600000US59087,59087,ZCTA5 59087,9.6,347,99,WINNETT,MT,47.11,-108.22,21.7,9.6
8600000US67029,67029,ZCTA5 67029,9.6,348,99,COLDWATER,KS,37.25,-99.33,21.5,9.6
8600000US67730,67730,ZCTA5 67730,9.6,349,99,ATWOOD,KS,39.81,-101.04,21.5,9.6
8600000US83852,83852,ZCTA5 83852,9.6,350,99,PONDERAY,ID,48.3,-116.53,22.9,9.6
8600000US89191,89191,ZCTA5 89191,9.6,351,99,NELLIS AFB,NV,36.24,-114.96,23.6,9.6
8600000US92135,92135,ZCTA5 92135,9.6,352,99,SAN DIEGO,CA,32.7,-117.18,27,21.3
8600000US96857,96857,ZCTA5 96857,9.6,353,99,SCHOFIELD BARRACKS,HI,21.49,-158.06,26.2,9.6
8600000US14802,14802,ZCTA5 14802,9.7,354,99,ALFRED,NY,42.25,-77.78,27.5,9.7
8600000US14853,14853,ZCTA5 14853,9.7,355,99,ITHACA,NY,42.44,-76.5,27.5,13.4
8600000US17886,17886,ZCTA5 17886,9.7,356,99,WEST MILTON,PA,41.01,-76.8,26.4,9.7
8600000US23604,23604,ZCTA5 23604,9.7,357,99,FORT EUSTIS,VA,37.12,-76.59,28.6,9.7
8600000US28547,28547,ZCTA5 28547,9.7,358,99,CAMP LEJEUNE,NC,34.68,-77.34,24.8,9.7
8600000US29733,29733,ZCTA5 29733,9.7,359,99,ROCK HILL,SC,34.93,-81.02,25.9,18.1
8600000US30905,30905,ZCTA5 30905,9.7,360,99,AUGUSTA,GA,33.45,-81.99,26,17.4
8600000US57369,57369,ZCTA5 57369,9.7,361,99,PLATTE,SD,43.38,-98.84,19.8,9.7
8600000US57428,57428,ZCTA5 57428,9.7,362,99,BOWDLE,SD,45.45,-99.65,19.8,9.7
8600000US57576,57576,ZCTA5 57576,9.7,363,99,VIVIAN,SD,43.92,-100.29,19.8,9.7
8600000US57632,57632,ZCTA5 57632,9.7,364,99,HERREID,SD,45.83,-100.07,19.8,9.7
8600000US58271,58271,ZCTA5 58271,9.7,365,99,PEMBINA,ND,48.96,-97.24,21.3,9.7
8600000US58372,58372,ZCTA5 58372,9.7,366,99,SARLES,ND,48.94,-98.99,21.3,9.7
8600000US59255,59255,ZCTA5 59255,9.7,367,99,POPLAR,MT,48.3,-105.19,21.7,9.7
8600000US68822,68822,ZCTA5 68822,9.7,368,99,BROKEN BOW,NE,41.4,-99.63,20.8,9.7
8600000US95053,95053,ZCTA5 95053,9.7,369,99,SANTA CLARA,CA,37.34,-121.93,27,18.1
8600000US96115,96115,ZCTA5 96115,9.7,370,99,LAKE CITY,CA,41.71,-120.23,27,9.7
8600000US99664,99664,ZCTA5 99664,9.7,371,99,SEWARD,AK,60.05,-149.33,11,9.7
8600000US99720,99720,ZCTA5 99720,9.7,372,99,ALLAKAKET,AK,66.57,-152.95,11,9.7
8600000US47406,47406,ZCTA5 47406,9.8,373,99,BLOOMINGTON,IN,39.16,-86.52,25.3,15.8
8600000US56267,56267,ZCTA5 56267,9.8,374,99,MORRIS,MN,45.58,-95.9,23.6,9.8
8600000US58260,58260,ZCTA5 58260,9.8,375,99,MILTON,ND,48.62,-98.04,21.3,9.8
8600000US58281,58281,ZCTA5 58281,9.8,376,99,WALES,ND,48.89,-98.6,21.3,9.8
8600000US59313,59313,ZCTA5 59313,9.8,377,99,BAKER,MT,46.28,-104.28,21.7,9.8
8600000US74358,74358,ZCTA5 74358,9.8,378,99,NORTH MIAMI,OK,36.91,-94.87,23.8,9.8
8600000US77991,77991,ZCTA5 77991,9.8,379,99,VANDERBILT,TX,28.85,-96.66,25.1,9.8
8600000US80807,80807,ZCTA5 80807,9.8,380,99,BURLINGTON,CO,39.3,-102.27,25,9.8
8600000US92155,92155,ZCTA5 92155,9.8,381,99,SAN DIEGO,CA,32.67,-117.16,27,21.3
8600000US99505,99505,ZCTA5 99505,9.8,382,99,JBER,AK,61.31,-149.65,11,11.9
8600000US04756,4756,ZCTA5 04756,9.9,383,99,MADAWASKA,ME,47.34,-68.33,25.4,9.9
8600000US12108,12108,ZCTA5 12108,9.9,384,99,LAKE PLEASANT,NY,43.55,-74.43,27.5,9.9
8600000US21252,21252,ZCTA5 21252,9.9,385,99,TOWSON,MD,39.3,-76.61,31.9,19.2
8600000US57361,57361,ZCTA5 57361,9.9,386,99,MARTY,SD,42.99,-98.42,19.8,9.9
8600000US58040,58040,ZCTA5 58040,9.9,387,99,GWINNER,ND,46.22,-97.65,21.3,9.9
8600000US59225,59225,ZCTA5 59225,9.9,388,99,FRAZER,MT,48.28,-106.06,21.7,9.9
8600000US67855,67855,ZCTA5 67855,9.9,389,99,JOHNSON,KS,37.57,-101.75,21.5,9.9
8600000US79855,79855,ZCTA5 79855,9.9,390,99,VAN HORN,TX,31.04,-104.83,25.1,9.9
8600000US83844,83844,ZCTA5 83844,9.9,391,99,MOSCOW,ID,46.72,-116.99,22.9,12.2
8600000US84028,84028,ZCTA5 84028,9.9,392,99,GARDEN CITY,UT,41.91,-111.25,22.4,9.9
8600000US84759,84759,ZCTA5 84759,9.9,393,99,PANGUITCH,UT,37.86,-112.34,22.4,9.9
8600000US85531,85531,ZCTA5 85531,9.9,394,99,CENTRAL,AZ,32.86,-109.78,25.3,9.9
8600000US97840,97840,ZCTA5 97840,9.9,395,99,OXBOW,OR,44.99,-116.87,23.7,9.9
8600000US99576,99576,ZCTA5 99576,9.9,396,99,DILLINGHAM,AK,58.82,-157.86,11,9.9
8600000US12527,12527,ZCTA5 12527,10,397,99,GLENHAM,NY,41.53,-73.89,27.5,10
8600000US36113,36113,ZCTA5 36113,10,398,99,MONTGOMERY,AL,32.35,-86.28,26.8,16.8
8600000US49074,49074,ZCTA5 49074,10,399,99,NAZARETH,MI,42.35,-85.52,25.2,10
8600000US57356,57356,ZCTA5 57356,10,400,99,LAKE ANDES,SD,43.15,-98.53,19.8,10
8600000US57782,57782,ZCTA5 57782,10,401,99,SMITHWICK,SD,43.3,-103.22,19.8,10
8600000US58423,58423,ZCTA5 58423,10,402,99,CHASELEY,ND,47.45,-99.8,21.3,10
8600000US66027,66027,ZCTA5 66027,10,403,99,FORT LEAVENWORTH,KS,39.36,-94.91,21.5,10
8600000US67127,67127,ZCTA5 67127,10,404,99,PROTECTION,KS,37.2,-99.48,21.5,10
8600000US71272,71272,ZCTA5 71272,10,405,99,RUSTON,LA,32.53,-92.63,28.5,13.8
8600000US82321,82321,ZCTA5 82321,10,406,99,BAGGS,WY,41.03,-107.65,22.2,10
8600000US84634,84634,ZCTA5 84634,10,407,99,GUNNISON,UT,39.22,-111.75,22.4,10
8600000US87828,87828,ZCTA5 87828,10,408,99,POLVADERA,NM,34.13,-106.85,25.5,10
8600000US89835,89835,ZCTA5 89835,10,409,99,WELLS,NV,41.35,-114.8,23.6,10
8600000US11962,11962,ZCTA5 11962,10.1,410,99,SAGAPONACK,NY,40.92,-72.27,27.5,10.1
8600000US12504,12504,ZCTA5 12504,10.1,411,99,ANNANDALE ON HUDSON,NY,41.99,-73.83,27.5,10.1
8600000US22448,22448,ZCTA5 22448,10.1,412,99,DAHLGREN,VA,38.33,-77.05,28.6,10.1
8600000US23511,23511,ZCTA5 23511,10.1,413,99,NORFOLK,VA,36.84,-76.28,28.6,20.6
8600000US28717,28717,ZCTA5 28717,10.1,414,99,CASHIERS,NC,35.1,-83.09,24.8,10.1
8600000US50012,50012,ZCTA5 50012,10.1,415,99,AMES,IA,42.02,-93.62,22.1,14.3
8600000US57339,57339,ZCTA5 57339,10.1,416,99,FORT THOMPSON,SD,44.04,-99.41,19.8,10.1
8600000US57638,57638,ZCTA5 57638,10.1,417,99,LEMMON,SD,45.93,-102.15,19.8,10.1
8600000US58835,58835,ZCTA5 58835,10.1,418,99,ARNEGARD,ND,47.8,-103.43,21.3,10.1
8600000US59226,59226,ZCTA5 59226,10.1,419,99,FROID,MT,48.3,-104.39,21.7,10.1
8600000US66970,66970,ZCTA5 66970,10.1,420,99,WEBBER,KS,39.93,-98.03,21.5,10.1
8600000US68340,68340,ZCTA5 68340,10.1,421,99,DESHLER,NE,40.13,-97.72,20.8,10.1
8600000US68444,68444,ZCTA5 68444,10.1,422,99,STRANG,NE,40.41,-97.58,20.8,10.1
8600000US84516,84516,ZCTA5 84516,10.1,423,99,CLAWSON,UT,39.04,-110.98,22.4,10.1
8600000US86011,86011,ZCTA5 86011,10.1,424,99,FLAGSTAFF,AZ,35.18,-111.62,25.3,15.2
8600000US56296,56296,ZCTA5 56296,10.2,425,99,WHEATON,MN,45.8,-96.49,23.6,10.2
8600000US57328,57328,ZCTA5 57328,10.2,426,99,CORSICA,SD,43.42,-98.4,19.8,10.2
8600000US58438,58438,ZCTA5 58438,10.2,427,99,FESSENDEN,ND,47.64,-99.62,21.3,10.2
8600000US58495,58495,ZCTA5 58495,10.2,428,99,WISHEK,ND,46.25,-99.55,21.3,10.2
8600000US59317,59317,ZCTA5 59317,10.2,429,99,BROADUS,MT,45.39,-105.5,21.7,10.2
8600000US59318,59318,ZCTA5 59318,10.2,430,99,BRUSETT,MT,47.45,-107.54,21.7,10.2
8600000US65473,65473,ZCTA5 65473,10.2,431,99,FORT LEONARD WOOD,MO,37.7,-92.15,26.3,10.2
8600000US67473,67473,ZCTA5 67473,10.2,432,99,OSBORNE,KS,39.43,-98.69,21.5,10.2
8600000US69142,69142,ZCTA5 69142,10.2,433,99,HALSEY,NE,41.9,-100.26,20.8,10.2
8600000US71459,71459,ZCTA5 71459,10.2,434,99,FORT POLK,LA,31.13,-93.27,28.5,10.2
8600000US76374,76374,ZCTA5 76374,10.2,435,99,OLNEY,TX,33.36,-98.75,25.1,10.2
8600000US78243,78243,ZCTA5 78243,10.2,436,99,SAN ANTONIO,TX,29.45,-98.5,25.1,23.8
8600000US83466,83466,ZCTA5 83466,10.2,437,99,NORTH FORK,ID,45.49,-114.06,22.9,10.2
8600000US84511,84511,ZCTA5 84511,10.2,438,99,BLANDING,UT,37.55,-109.48,22.4,10.2
8600000US87901,87901,ZCTA5 87901,10.2,439,99,TRUTH OR CONSEQUENCES,NM,33.13,-107.24,25.5,10.2
8600000US94535,94535,ZCTA5 94535,10.2,440,99,TRAVIS AFB,CA,38.26,-121.93,27,10.2
8600000US98416,98416,ZCTA5 98416,10.2,441,99,TACOMA,WA,47.26,-122.48,25.7,23.3
8600000US03575,3575,ZCTA5 03575,10.3,442,99,BRETTON WOODS,NH,44.34,-71.55,27,10.3
8600000US27109,27109,ZCTA5 27109,10.3,443,99,WINSTON SALEM,NC,36.1,-80.24,24.8,17.6
8600000US32544,32544,ZCTA5 32544,10.3,444,99,HURLBURT FIELD,FL,30.42,-86.69,25.7,10.3
8600000US58301,58301,ZCTA5 58301,10.3,445,99,DEVILS LAKE,ND,48.11,-98.87,21.3,10.3
8600000US59323,59323,ZCTA5 59323,10.3,446,99,COLSTRIP,MT,45.92,-106.68,21.7,10.3
8600000US73503,73503,ZCTA5 73503,10.3,447,99,FORT SILL,OK,34.65,-98.4,23.8,10.3
8600000US78234,78234,ZCTA5 78234,10.3,448,99,SAN ANTONIO,TX,29.45,-98.5,25.1,23.8
8600000US88136,88136,ZCTA5 88136,10.3,449,99,YESO,NM,34.43,-104.6,25.5,10.3
8600000US99775,99775,ZCTA5 99775,10.3,450,99,FAIRBANKS,AK,64.86,-147.82,11,16
8600000US14627,14627,ZCTA5 14627,10.4,451,99,ROCHESTER,NY,43.16,-77.61,27.5,18.3
8600000US39534,39534,ZCTA5 39534,10.4,452,99,BILOXI,MS,30.39,-88.88,26.2,17.7
8600000US49802,49802,ZCTA5 49802,10.4,453,99,KINGSFORD,MI,45.8,-88.09,25.2,10.4
8600000US51041,51041,ZCTA5 51041,10.4,454,99,ORANGE CITY,IA,43,-96.05,22.1,10.4
8600000US51442,51442,ZCTA5 51442,10.4,455,99,DENISON,IA,42.01,-95.34,22.1,10.4
8600000US66404,66404,ZCTA5 66404,10.4,456,99,BAILEYVILLE,KS,39.84,-96.18,21.5,10.4
8600000US68039,68039,ZCTA5 68039,10.4,457,99,MACY,NE,42.11,-96.36,20.8,10.4
8600000US69350,69350,ZCTA5 69350,10.4,458,99,HYANNIS,NE,42,-101.76,20.8,10.4
8600000US72341,72341,ZCTA5 72341,10.4,459,99,HAYNES,AR,34.88,-90.79,25.3,10.4
8600000US15562,15562,ZCTA5 15562,10.5,460,98,SPRINGS,PA,39.74,-79.09,26.4,10.5
8600000US29117,29117,ZCTA5 29117,10.5,461,98,ORANGEBURG,SC,33.49,-80.86,25.9,15.9
8600000US36446,36446,ZCTA5 36446,10.5,462,98,FULTON,AL,31.78,-87.72,26.8,10.5
8600000US39406,39406,ZCTA5 39406,10.5,463,98,HATTIESBURG,MS,31.31,-89.3,26.2,17
8600000US49894,49894,ZCTA5 49894,10.5,464,98,WELLS,MI,45.78,-87.06,25.2,10.5
8600000US51247,51247,ZCTA5 51247,10.5,465,98,ROCK VALLEY,IA,43.2,-96.29,22.1,10.5
8600000US59349,59349,ZCTA5 59349,10.5,466,98,TERRY,MT,46.91,-105.43,21.7,10.5
8600000US59417,59417,ZCTA5 59417,10.5,467,98,BROWNING,MT,48.59,-113.27,21.7,10.5
8600000US67584,67584,ZCTA5 67584,10.5,468,98,UTICA,KS,38.64,-100.17,21.5,10.5
8600000US72119,72119,ZCTA5 72119,10.5,469,98,NORTH LITTLE ROCK,AR,34.78,-92.25,25.3,17.3
8600000US73145,73145,ZCTA5 73145,10.5,470,98,OKLAHOMA CITY,OK,35.46,-97.51,23.8,19.7
8600000US81242,81242,ZCTA5 81242,10.5,471,98,PONCHA SPRINGS,CO,38.51,-106.07,25,10.5
8600000US90704,90704,ZCTA5 90704,10.5,472,98,AVALON,CA,33.38,-118.45,27,10.5
8600000US99615,99615,ZCTA5 99615,10.5,473,98,KODIAK,AK,57.79,-152.4,11,10.5
8600000US01434,1434,ZCTA5 01434,10.6,474,98,DEVENS,MA,42.53,-71.61,27.3,10.6
8600000US08212,8212,ZCTA5 08212,10.6,475,98,CAPE MAY POINT,NJ,38.93,-74.96,30.1,10.6
8600000US20670,20670,ZCTA5 20670,10.6,476,98,PATUXENT RIVER,MD,38.28,-76.42,31.9,10.6
8600000US50588,50588,ZCTA5 50588,10.6,477,98,STORM LAKE,IA,42.64,-95.19,22.1,10.6
8600000US59526,59526,ZCTA5 59526,10.6,478,98,HARLEM,MT,48.49,-108.65,21.7,10.6
8600000US62225,62225,ZCTA5 62225,10.6,479,98,SCOTT AIR FORCE BASE,IL,38.54,-89.85,26.4,10.6
8600000US63556,63556,ZCTA5 63556,10.6,480,98,MILAN,MO,40.2,-93.12,26.3,10.6
8600000US65305,65305,ZCTA5 65305,10.6,481,98,WHITEMAN AIR FORCE BASE,MO,38.73,-93.55,26.3,10.6
8600000US67878,67878,ZCTA5 67878,10.6,482,98,SYRACUSE,KS,37.98,-101.75,21.5,10.6
8600000US69365,69365,ZCTA5 69365,10.6,483,98,WHITECLAY,NE,42.95,-102.59,20.8,10.6
8600000US80902,80902,ZCTA5 80902,10.6,484,98,COLORADO SPRINGS,CO,38.72,-104.8,25,22.1
8600000US81235,81235,ZCTA5 81235,10.6,485,98,LAKE CITY,CO,38.07,-107.3,25,10.6
8600000US15539,15539,ZCTA5 15539,10.7,486,98,FISHERTOWN,PA,40.12,-78.58,26.4,10.7
8600000US31698,31698,ZCTA5 31698,10.7,487,98,VALDOSTA,GA,30.84,-83.27,26,15.9
8600000US32925,32925,ZCTA5 32925,10.7,488,98,PATRICK AFB,FL,28.23,-80.6,25.7,10.7
8600000US49701,49701,ZCTA5 49701,10.7,489,98,MACKINAW CITY,MI,45.77,-84.74,25.2,10.7
8600000US59337,59337,ZCTA5 59337,10.7,490,98,JORDAN,MT,47.38,-106.81,21.7,10.7
8600000US64741,64741,ZCTA5 64741,10.7,491,98,DEERFIELD,MO,37.83,-94.5,26.3,10.7
8600000US66935,66935,ZCTA5 66935,10.7,492,98,BELLEVILLE,KS,39.82,-97.63,21.5,10.7
8600000US67701,67701,ZCTA5 67701,10.7,493,98,COLBY,KS,39.38,-101.04,21.5,10.7
8600000US68949,68949,ZCTA5 68949,10.7,494,98,HOLDREGE,NE,40.44,-99.37,20.8,10.7
8600000US68970,68970,ZCTA5 68970,10.7,495,98,RED CLOUD,NE,40.08,-98.52,20.8,10.7
8600000US69021,69021,ZCTA5 69021,10.7,496,98,BENKELMAN,NE,40.05,-101.53,20.8,10.7
8600000US76544,76544,ZCTA5 76544,10.7,497,98,FORT HOOD,TX,31.09,-97.71,25.1,10.7
8600000US79528,79528,ZCTA5 79528,10.7,498,98,JAYTON,TX,33.25,-100.57,25.1,10.7
8600000US95920,95920,ZCTA5 95920,10.7,499,98,BUTTE CITY,CA,39.46,-121.93,27,10.7
8600000US99755,99755,ZCTA5 99755,10.7,500,98,DENALI NATIONAL PARK,AK,63.64,-148.81,11,10.7
8600000US99929,99929,ZCTA5 99929,10.7,501,98,WRANGELL,AK,55.95,-131.96,11,10.7
8600000US43553,43553,ZCTA5 43553,10.8,502,98,PETTISVILLE,OH,41.59,-84.17,25,10.8
8600000US51401,51401,ZCTA5 51401,10.8,503,98,CARROLL,IA,42.06,-94.86,22.1,10.8
8600000US54861,54861,ZCTA5 54861,10.8,504,98,ODANAH,WI,46.6,-90.68,23.9,10.8
8600000US57362,57362,ZCTA5 57362,10.8,505,98,MILLER,SD,44.52,-98.98,19.8,10.8
